717447,717446,717445,773062,716331,771667,716941,773012,773013,716328,718045,760650,716955,767750,767751,773023,773024,718371,716942,716953,716951,765182,772513,764853,716943,772669,716949,716939,717450,717452,717453,771673
61.5,66.875,68.75,65.125,67.5,37.75,58.125,47.375,57.0,66.875,60.75,60.25,51.57142857142857,68.25,68.875,55.25,65.375,65.5,62.125,61.75,67.25,66.375,67.875,58.125,55.0,70.0,58.375,53.625,62.0,66.75,57.625,43.5
62.44444444444444,64.44444444444444,68.11111111111111,65.0,65.44444444444444,39.0,56.22222222222222,46.77777777777778,67.77777777777777,67.44444444444444,64.0,60.333333333333336,44.44444444444444,67.11111111111111,67.55555555555556,56.77777777777778,67.0,62.77777777777778,62.0,63.333333333333336,62.333333333333336,67.22222222222223,68.22222222222223,61.11111111111112,50.0,69.11111111111111,55.333333333333336,59.888888888888886,67.33333333333333,66.66666666666667,65.77777777777777,39.888888888888886
59.0,66.5,66.25,64.5,67.875,35.25,59.125,47.75,61.57142857142857,65.0,65.625,58.142857142857146,51.25,63.375,63.0,56.875,64.75,61.5,63.125,61.625,65.375,65.625,68.375,59.75,54.875,70.0,58.125,56.0,67.375,65.75,56.25,38.25
49.52428736540892,46.0797975671751,50.95200252554728,54.47168352294663,46.481439358150865,28.31013019791251,49.79205220282555,41.168495789519746,54.10161499785139,54.95596751432064,44.077647297345116,45.5520514224209,32.73836804397686,59.21254387171509,58.297653471110614,36.03905847061061,56.191196050179244,51.90211698105157,50.135591528277736,51.49795573321905,53.00728444155454,58.06118084965463,55.31315639681799,38.11408320272533,47.47757069262873,56.941979002248836,51.35629106966859,42.71414810137,45.40132988380539,54.655088725304815,42.3616118090755,30.00600859556797
49.52428736540892,46.0797975671751,50.95200252554728,54.47168352294663,46.481439358150865,28.31013019791251,49.79205220282555,41.168495789519746,54.10161499785139,54.95596751432064,44.077647297345116,45.5520514224209,32.73836804397686,59.21254387171509,58.297653471110614,36.03905847061061,56.191196050179244,51.90211698105157,50.135591528277736,51.49795573321905,53.00728444155454,58.06118084965463,55.31315639681799,38.11408320272533,47.47757069262873,56.941979002248836,51.35629106966859,42.71414810137,45.40132988380539,54.655088725304815,42.3616118090755,30.00600859556797
61.66666666666666,67.33333333333333,69.0,60.66666666666666,68.33333333333333,48.0,63.66666666666666,54.333333333333336,59.0,65.66666666666667,60.0,54.5,52.333333333333336,66.33333333333333,65.66666666666667,63.0,60.66666666666666,57.66666666666666,53.333333333333336,64.33333333333333,62.333333333333336,63.66666666666666,66.66666666666667,59.333333333333336,66.66666666666667,70.0,58.0,63.0,65.66666666666667,66.33333333333333,62.66666666666666,37.0
62.375,64.375,67.75,65.125,64.5,37.0,54.125,48.5,62.625,65.25,66.375,63.625,56.71428571428572,62.75,67.5,59.0,66.375,61.25,61.75,58.875,66.75,60.25,68.125,63.125,39.5,70.0,53.375,56.25,65.375,66.625,57.375,35.25
60.5,57.375,65.5,64.625,66.625,37.0,54.875,50.0,61.75,63.0,60.25,57.375,59.5,64.375,66.875,53.25,63.5,65.0,52.25,63.285714285714285,68.25,62.25,69.125,62.875,49.125,70.0,55.875,60.5,64.625,64.25,47.0,40.875
63.0,65.125,68.0,65.125,65.25,38.125,55.625,50.375,61.125,55.875,60.5,56.875,45.5,67.75,59.75,57.25,64.0,60.75,55.25,51.71428571428572,64.0,62.25,67.875,62.5,48.0,69.75,55.75,57.0,65.875,67.875,60.875,39.375
