769953,769819,769941,769831,769847,769867,769926,769806
59.75,41.25,62.0,42.25,53.75,61.75,69.875,66.42857142857143
63.11111111111112,56.77777777777778,67.22222222222223,52.333333333333336,54.66666666666666,67.22222222222223,63.0,58.55555555555556
35.625,49.125,51.25,43.625,50.875,52.125,54.875,59.25
52.22936607513364,56.39174385031798,56.99420305159117,55.205875243615615,54.966108584637844,53.915647069012714,57.115527044151065,59.79575434340393
52.22936607513364,56.39174385031798,56.99420305159117,55.205875243615615,54.966108584637844,53.915647069012714,57.115527044151065,59.79575434340393
41.333333333333336,52.66666666666666,57.66666666666666,52.0,33.333333333333336,42.0,54.333333333333336,57.333333333333336
48.875,51.625,48.875,50.75,46.75,31.75,57.5,44.625
42.0,52.75,53.25,50.0,42.25,43.0,47.5,64.125
30.375,45.375,44.875,45.125,45.625,34.5,51.875,64.375
44.0,46.75,57.0,50.5,49.125,42.375,60.5,58.875
48.0,49.55555555555556,51.333333333333336,49.44444444444444,55.333333333333336,26.77777777777778,57.55555555555556,57.44444444444444
54.125,43.75,56.0,46.125,49.75,52.625,57.75,58.75
54.375,56.75,57.625,58.875,47.875,48.625,52.125,55.142857142857146
45.55555555555556,48.77777777777778,45.66666666666666,51.44444444444444,48.333333333333336,48.55555555555556,57.44444444444444,55.333333333333336
54.75,42.75,54.375,38.0,40.0,36.625,55.285714285714285,53.0
48.55555555555556,55.888888888888886,57.55555555555556,46.0,37.25,17.333333333333332,48.375,56.5
52.125,51.875,59.125,49.375,54.375,47.0,57.0,61.0
45.77777777777778,55.44444444444444,55.888888888888886,49.0,51.0,44.44444444444444,52.44444444444444,60.11111111111112
39.333333333333336,53.22222222222222,45.44444444444444,48.77777777777778,46.333333333333336,43.0,42.44444444444444,53.333333333333336
37.75,54.5,55.25,55.25,46.0,33.0,55.75,60.5
48.375,49.375,58.5,44.75,49.875,51.875,59.375,48.5
39.375,35.25,53.25,46.5,42.25,36.5,56.75,47.875
45.11111111111112,44.888888888888886,48.77777777777778,48.333333333333336,43.44444444444444,54.0,57.0,53.875
48.625,50.5,49.875,59.25,49.5,34.75,58.0,59.375
53.11111111111112,55.888888888888886,58.22222222222222,52.77777777777778,49.66666666666666,51.66666666666666,54.77777777777778,61.11111111111112
52.625,44.5,60.375,47.75,56.75,59.125,60.5,58.5
38.44444444444444,40.44444444444444,52.66666666666666,39.44444444444444,45.44444444444444,52.66666666666666,54.55555555555556,53.22222222222222
42.25,46.25,55.875,53.5,50.375,53.5,56.625,55.625
53.0,40.333333333333336,54.22222222222222,44.44444444444444,39.888888888888886,39.0,59.77777777777778,44.888888888888886
36.375,57.375,42.625,54.125,56.875,49.125,56.625,58.625
53.125,63.25,53.875,49.5,50.5,33.875,45.875,55.0
40.44444444444444,38.333333333333336,41.888888888888886,32.44444444444444,48.44444444444444,43.44444444444444,40.0,56.66666666666666
53.22222222222222,61.66666666666666,55.333333333333336,59.888888888888886,56.888888888888886,45.333333333333336,53.77777777777778,64.44444444444444
43.71428571428572,47.42857142857143,44.71428571428572,50.0,39.57142857142857,52.71428571428572,45.0,55.71428571428572
39.44444444444444,44.888888888888886,44.0,37.0,56.44444444444444,48.77777777777778,42.0,59.333333333333336
45.25,57.125,50.0,55.75,49.75,55.75,50.125,58.75
42.25,46.625,45.75,49.25,55.75,58.0,48.625,61.0
52.25,54.75,53.375,50.625,50.75,38.125,54.875,53.625
35.44444444444444,59.0,42.22222222222222,54.333333333333336,45.375,28.22222222222222,36.333333333333336,62.55555555555556
44.875,36.5,51.375,45.125,38.625,32.125,54.875,57.5
33.75,59.375,41.25,55.75,39.5,45.5,45.75,52.375
37.25,46.625,49.75,40.0,45.625,47.0,45.125,55.71428571428572
48.75,54.375,52.625,59.75,55.5,33.625,36.75,57.625
48.22222222222222,57.11111111111112,47.888888888888886,46.55555555555556,48.77777777777778,44.22222222222222,53.888888888888886,64.55555555555556
40.75,56.375,44.125,57.25,53.75,60.25,50.625,60.375
50.55555555555556,50.55555555555556,53.55555555555556,42.22222222222222,43.888888888888886,34.0,51.333333333333336,47.888888888888886
35.625,41.5,44.25,41.75,38.625,32.625,42.25,55.125
48.333333333333336,56.44444444444444,46.0,49.22222222222222,52.22222222222222,43.55555555555556,44.22222222222222,54.66666666666666
50.6,60.2,40.8,45.8,47.4,44.0,47.4,60.0
43.875,41.0,55.375,45.875,46.75,52.375,54.57142857142857,56.375
43.77777777777778,41.22222222222222,56.66666666666666,40.333333333333336,34.22222222222222,35.44444444444444,46.66666666666666,50.77777777777778
52.5,50.5,46.5,44.375,50.125,43.5,51.5,57.375
41.5,51.125,48.75,46.25,47.5,50.75,54.625,66.625
47.11111111111112,52.22222222222222,51.0,52.77777777777778,60.77777777777778,51.77777777777778,50.0,53.77777777777778
44.25,45.625,55.75,45.25,44.57142857142857,34.875,54.57142857142857,56.0
45.0,59.875,46.75,56.0,61.5,55.875,50.875,60.875
41.625,50.75,53.0,52.125,46.875,49.0,52.875,63.875
51.888888888888886,46.77777777777778,59.0,48.77777777777778,47.44444444444444,55.77777777777778,52.77777777777778,60.75
41.125,50.5,54.75,49.125,56.125,57.375,60.0,61.16666666666666
50.625,57.625,57.625,53.875,53.625,57.5,55.125,62.875
45.25,43.0,52.375,58.0,50.125,48.625,54.625,56.125
51.5,52.875,57.5,46.375,55.375,57.625,56.125,55.125
52.875,53.375,55.25,50.625,59.625,44.375,59.875,64.71428571428571
50.77777777777778,56.44444444444444,56.66666666666666,54.11111111111112,53.5,49.0,56.375,58.125
55.0,50.888888888888886,57.22222222222222,50.22222222222222,52.888888888888886,41.22222222222222,57.0,61.0
55.5,50.0,61.25,57.5,56.57142857142857,45.875,57.71428571428572,63.0
61.22222222222222,55.888888888888886,63.55555555555556,57.22222222222222,56.66666666666666,45.77777777777778,63.22222222222222,62.77777777777778
56.0,56.125,64.875,57.875,58.75,57.25,62.625,65.125
55.75,59.75,62.125,57.0,56.625,45.0,60.75,63.0
58.0,60.375,60.25,62.625,61.25,43.875,58.5,64.875
56.11111111111112,59.55555555555556,61.333333333333336,58.333333333333336,59.55555555555556,46.333333333333336,61.66666666666666,63.888888888888886
55.888888888888886,60.77777777777778,62.77777777777778,58.77777777777778,60.22222222222222,52.333333333333336,62.66666666666666,63.22222222222222
62.375,58.125,63.25,55.75,56.75,59.625,63.625,63.375
58.0,59.42857142857143,64.42857142857143,57.71428571428572,59.0,56.57142857142857,63.142857142857146,61.42857142857143
54.0,59.0,60.25,57.375,60.0,45.875,59.375,63.25
55.55555555555556,61.77777777777778,63.333333333333336,59.22222222222222,63.0,46.333333333333336,60.55555555555556,66.66666666666667
55.875,58.375,61.375,57.375,60.875,48.5,63.375,66.0
59.375,62.0,65.5,60.125,60.375,55.0,59.125,65.125
57.66666666666666,63.333333333333336,62.888888888888886,61.0,55.77777777777778,59.55555555555556,60.44444444444444,66.77777777777777
57.888888888888886,63.44444444444444,63.22222222222222,63.22222222222222,62.11111111111112,57.77777777777778,64.11111111111111,66.55555555555556
60.25,62.75,64.875,61.5,62.125,51.5,65.625,67.625
58.11111111111112,62.77777777777778,64.66666666666667,60.888888888888886,62.44444444444444,64.66666666666667,65.88888888888889,67.0
62.0,60.625,67.5,60.625,63.25,52.0,65.25,66.42857142857143
58.66666666666666,64.88888888888889,63.55555555555556,62.66666666666666,63.55555555555556,60.333333333333336,64.33333333333333,64.88888888888889
59.875,65.125,66.125,61.5,62.125,60.5,61.875,65.875
63.875,64.125,66.875,61.75,61.25,65.375,63.875,67.25
59.375,66.375,65.25,64.5,66.25,65.5,66.125,67.5
60.66666666666666,65.0,65.66666666666667,63.66666666666666,63.11111111111112,60.333333333333336,65.0,67.11111111111111
59.75,62.75,65.75,61.25,63.5,65.5,65.625,65.75
64.375,66.625,65.625,63.625,66.75,65.25,67.75,67.5
61.55555555555556,67.22222222222223,66.11111111111111,65.22222222222223,66.0,57.11111111111112,66.0,67.0
59.0,66.0,64.375,63.875,66.875,65.125,56.5,67.0
58.333333333333336,62.22222222222222,66.44444444444444,61.11111111111112,65.66666666666667,63.44444444444444,67.0,67.11111111111111
55.375,65.0,64.875,63.75,65.0,53.5,66.0,67.75
59.333333333333336,62.888888888888886,64.77777777777777,60.0,63.888888888888886,49.44444444444444,65.77777777777777,66.22222222222223
61.25,64.25,66.875,62.25,63.71428571428572,52.875,67.14285714285714,66.28571428571429
62.333333333333336,64.88888888888889,68.11111111111111,64.0,63.77777777777778,66.11111111111111,67.44444444444444,67.11111111111111
57.125,65.0,63.75,62.5,61.75,59.0,65.875,67.71428571428571
58.888888888888886,64.55555555555556,64.55555555555556,63.22222222222222,65.0,66.66666666666667,63.55555555555556,65.625
61.0,64.875,66.125,63.125,64.625,63.75,65.125,66.71428571428571
59.875,63.375,64.5,62.5,64.0,63.875,64.25,66.125
62.55555555555556,64.44444444444444,68.22222222222223,62.77777777777778,63.333333333333336,64.33333333333333,67.375,66.375
62.5,65.25,65.5,64.125,61.75,69.625,66.625,66.5
59.875,62.625,65.125,61.5,63.25,63.625,66.5,65.375
61.0,62.5,67.25,60.75,60.625,56.5,66.75,65.875
56.77777777777778,62.55555555555556,63.333333333333336,59.66666666666666,63.333333333333336,61.66666666666666,63.888888888888886,64.33333333333333
62.25,63.875,67.625,62.0,60.625,62.875,64.875,65.28571428571429
61.125,64.875,60.0,62.875,63.5,64.375,58.125,65.25
55.0,62.875,61.125,59.875,59.875,57.5,61.625,66.125
58.44444444444444,62.22222222222222,63.333333333333336,59.0,61.0,54.55555555555556,61.66666666666666,67.0
57.0,60.5,63.75,59.75,62.875,63.25,64.14285714285714,65.75
