716339,716337,769388,765164,717481,717480,717472,717473,717469,717468,717465,717466,717461,717460,717463,717462,717458,717459,717456,769372,769373
64.25,63.125,65.125,69.75,69.125,66.5,66.875,67.125,63.0,63.375,65.125,67.375,67.125,68.25,67.625,69.375,64.125,66.875,69.0,65.5,61.875
66.44444444444444,63.77777777777778,68.0,66.77777777777777,69.55555555555556,69.11111111111111,67.11111111111111,68.77777777777777,65.125,64.5,68.88888888888889,65.22222222222223,65.77777777777777,69.22222222222223,69.22222222222223,69.33333333333333,63.888888888888886,69.33333333333333,69.11111111111111,69.875,62.875
64.75,63.875,68.5,56.875,69.75,67.25,66.0,67.0,62.5,64.25,65.625,65.5,66.375,64.875,67.0,69.5,65.0,65.5,67.25,69.0,62.0
37.78036299010355,53.21584756587808,58.16018849669477,58.43925779802655,55.90174459830268,57.641660298378405,50.164586297481954,57.08508627988261,52.17493789182357,47.95080851785164,55.770866517903634,49.235109981492734,43.11018372626843,57.61811357644903,58.805025366627994,47.57969008205137,40.85518965688124,57.60965588781786,58.40395441741526,58.15667915314276,51.19750367739708
37.78036299010355,53.21584756587808,58.16018849669477,58.43925779802655,55.90174459830268,57.641660298378405,50.164586297481954,57.08508627988261,52.17493789182357,47.95080851785164,55.770866517903634,49.235109981492734,43.11018372626843,57.61811357644903,58.805025366627994,47.57969008205137,40.85518965688124,57.60965588781786,58.40395441741526,58.15667915314276,51.19750367739708
62.66666666666666,65.0,66.33333333333333,70.0,70.0,69.0,67.0,69.66666666666667,64.33333333333333,66.33333333333333,69.66666666666667,61.66666666666666,60.66666666666666,69.66666666666667,69.0,67.66666666666667,58.66666666666666,69.33333333333333,70.0,70.0,57.333333333333336
64.625,66.625,63.625,67.25,69.375,69.625,63.875,68.5,65.25,60.25,68.375,66.0,67.125,67.625,67.75,69.125,63.5,67.5,68.0,69.375,61.25
63.375,62.125,63.625,69.625,69.5,68.75,62.125,65.625,62.125,59.0,64.25,66.25,64.375,66.625,65.875,70.0,63.125,65.75,67.57142857142857,65.875,59.375
56.25,65.625,65.625,61.125,69.0,66.75,67.0,66.5,62.0,64.28571428571429,65.375,67.875,66.0,67.875,66.25,69.0,57.375,68.75,68.5,68.375,61.75
62.375,59.125,67.0,62.125,69.25,67.0,67.625,68.0,63.25,63.25,67.5,67.625,67.0,67.5,67.75,69.75,64.125,68.375,68.625,69.25,62.25
64.77777777777777,61.55555555555556,60.11111111111112,61.77777777777778,69.44444444444444,65.55555555555556,63.11111111111112,67.66666666666667,63.0,58.625,64.77777777777777,63.22222222222222,63.44444444444444,66.0,67.0,68.33333333333333,60.11111111111112,66.0,66.5,65.5,60.0
61.125,63.625,66.0,64.75,68.625,68.5,68.71428571428571,68.42857142857143,63.85714285714285,65.57142857142857,67.5,66.375,67.375,68.75,68.375,69.5,64.5,66.875,68.0,68.14285714285714,59.42857142857143
65.75,66.125,69.125,63.625,69.75,66.5,67.25,65.0,62.875,64.75,64.875,68.125,68.25,66.375,66.5,69.375,66.25,68.75,68.5,69.0,63.5
65.66666666666667,61.55555555555556,66.55555555555556,67.0,68.88888888888889,67.55555555555556,67.55555555555556,68.22222222222223,62.22222222222222,67.0,66.88888888888889,68.88888888888889,65.88888888888889,65.88888888888889,66.11111111111111,70.0,66.22222222222223,67.22222222222223,68.33333333333333,66.22222222222223,62.333333333333336
63.125,60.875,63.0,62.0,68.5,66.0,65.625,66.375,61.5,60.875,62.25,62.875,65.75,68.75,66.625,69.0,66.25,67.5,65.57142857142857,65.875,58.375
61.0,64.11111111111111,66.11111111111111,66.88888888888889,68.88888888888889,65.0,66.33333333333333,67.33333333333333,59.888888888888886,59.888888888888886,65.11111111111111,64.11111111111111,56.888888888888886,59.11111111111112,67.22222222222223,69.33333333333333,63.22222222222222,67.44444444444444,70.0,61.55555555555556,61.44444444444444
66.625,60.75,66.125,60.125,68.875,69.875,64.14285714285714,69.57142857142857,64.0,59.285714285714285,64.75,63.5,65.625,64.25,64.875,68.25,64.5,62.5,66.625,65.42857142857143,60.285714285714285
64.22222222222223,66.22222222222223,65.88888888888889,65.55555555555556,69.0,66.55555555555556,67.55555555555556,68.0,63.66666666666666,64.11111111111111,66.0,67.55555555555556,67.55555555555556,67.55555555555556,68.66666666666667,69.44444444444444,64.22222222222223,68.66666666666667,68.25,66.22222222222223,62.11111111111112
64.66666666666667,62.66666666666666,60.11111111111112,62.44444444444444,66.0,65.66666666666667,62.888888888888886,68.0,62.11111111111112,55.888888888888886,60.11111111111112,60.888888888888886,65.33333333333333,64.44444444444444,65.33333333333333,68.44444444444444,64.88888888888889,63.66666666666666,64.625,67.66666666666667,54.888888888888886
60.25,63.5,60.875,68.75,67.75,62.875,61.375,68.375,59.25,58.5,62.875,64.75,64.25,67.75,67.5,68.625,62.875,67.25,69.0,63.375,57.75
60.125,63.625,65.125,63.625,69.625,66.75,56.75,67.0,62.875,54.875,64.5,59.625,60.5,65.0,66.5,66.375,60.5,66.125,68.25,69.625,56.0
66.5,64.875,66.875,68.875,69.75,66.75,66.375,67.375,60.375,63.375,62.75,65.5,64.125,67.375,66.5,68.75,61.75,67.0,69.125,67.875,58.25
