1.0,0.10916674137115479,0.9413279294967651,0.6458974480628967,0.7032942175865173,0.22003425657749176,0.14850547909736633,0.8237230777740479,0.15649905800819397,0.6946839094161987,0.17554257810115814,0.39389246702194214,0.0,0.44306403398513794,0.0,0.5025131702423096,0.1346352994441986,0.13837677240371704,0.5280630588531494,0.4162079989910126,0.1475871056318283
0.10916674137115479,1.0,0.19290772080421448,0.6129964590072632,0.0,0.15666401386260986,0.9885618686676025,0.1127827912569046,0.15641659498214722,0.5040298700332642,0.711346447467804,0.24301528930664062,0.0,0.9725595116615295,0.8498106002807617,0.4684463441371918,0.8611599802970886,0.0,0.3509856164455414,0.3981989026069641,0.0
0.9413279294967651,0.19290772080421448,1.0,0.8416401743888855,0.4944666028022766,0.11307963728904724,0.27574798464775085,0.9629018306732178,0.2878459692001343,0.2401188164949417,0.5765457153320312,0.0,0.1434752494096756,0.2878459692001343,0.10069644451141357,0.711346447467804,0.41397902369499207,0.0,0.10143055766820908,0.6209594011306763,0.8231051564216614
0.6458974480628967,0.6129964590072632,0.8416401743888855,1.0,0.20728091895580292,0.0,0.5956398248672485,0.9519022107124329,0.612034022808075,0.26870742440223694,0.44309496879577637,0.10289927572011948,0.38412293791770935,0.7529206275939941,0.2962200343608856,0.9720551371574402,0.6081510782241821,0.0,0.16519658267498016,0.9271290302276611,0.4802069067955017
0.7032942175865173,0.0,0.4944666028022766,0.20728091895580292,1.0,0.47680526971817017,0.0,0.34352385997772217,0.0,0.23870103061199188,0.15056322515010834,0.6224851608276367,0.0,0.10681049525737762,0.0,0.13205738365650177,0.0,0.4365862309932709,0.14387787878513336,0.0,0.8535078763961792
0.22003425657749176,0.15666401386260986,0.11307963728904724,0.0,0.47680526971817017,1.0,0.11563374847173691,0.0,0.0,0.7521132826805115,0.5460187196731567,0.9708008766174316,0.0,0.2399856299161911,0.0,0.0,0.38659825921058655,0.9302370548248291,0.8918871879577637,0.0,0.34250786900520325
0.14850547909736633,0.9885618686676025,0.27574798464775085,0.5956398248672485,0.0,0.11563374847173691,1.0,0.4118753671646118,0.20712003111839294,0.4171733856201172,0.6204618811607361,0.18613672256469727,0.0,0.20156069099903107,0.9160280823707581,0.5582022070884705,0.7835547924041748,0.0,0.27856624126434326,0.32041066884994507,0.0
0.8237230777740479,0.1127827912569046,0.9629018306732178,0.9519022107124329,0.34352385997772217,0.0,0.4118753671646118,1.0,0.4267885684967041,0.2826788127422333,0.4610481262207031,0.10999900102615356,0.23680466413497925,0.17955268919467926,0.17420239746570587,0.8586263656616211,0.2766449451446533,0.0,0.17530977725982666,0.7810651063919067,0.667579174041748
0.15649905800819397,0.15641659498214722,0.2878459692001343,0.612034022808075,0.0,0.0,0.20712003111839294,0.4267885684967041,1.0,0.0,0.0,0.0,0.925920844078064,0.2248883694410324,0.3989088237285614,0.7507454752922058,0.0,0.0,0.0,0.8320478200912476,0.0
0.6946839094161987,0.5040298700332642,0.2401188164949417,0.26870742440223694,0.23870103061199188,0.7521132826805115,0.4171733856201172,0.2826788127422333,0.0,1.0,0.94214928150177,0.8774176836013794,0.0,0.6460956931114197,0.21961547434329987,0.0,0.8231894969940186,0.5249954462051392,0.9625096917152405,0.0,0.5445399284362793
