1.0,0.6682030558586121,0.0,0.0,0.9049203991889954,0.0,0.9063106179237366,0.37893521785736084,0.6652794480323792,0.19496434926986694,0.3632396459579468
0.6682030558586121,1.0,0.20477604866027832,0.3593747317790985,0.9033433794975281,0.21155647933483124,0.4066665768623352,0.0,0.16945557296276093,0.6722057461738586,0.394569456577301
0.0,0.20477604866027832,1.0,0.940519392490387,0.0,0.9998319745063782,0.0,0.0,0.19965213537216187,0.6732218861579895,0.4437757730484009
0.0,0.3593747317790985,0.940519392490387,1.0,0.0,0.9464348554611206,0.0,0.18405312299728394,0.3521261215209961,0.8646472096443176,0.6523035168647766
0.9049203991889954,0.9033433794975281,0.0,0.0,1.0,0.0,0.6726647019386292,0.0,0.4021404981613159,0.3598814010620117,0.1926971822977066
0.0,0.21155647933483124,0.9998319745063782,0.9464348554611206,0.0,1.0,0.0,0.0,0.20631662011146545,0.6842078566551208,0.4542536437511444
0.9063106179237366,0.4066665768623352,0.0,0.0,0.6726647019386292,0.0,1.0,0.18513008952140808,0.3537426292896271,0.0,0.0
0.37893521785736084,0.0,0.0,0.18405312299728394,0.0,0.0,0.18513008952140808,1.0,0.9249439835548401,0.4292905926704407,0.6577107906341553
0.6652794480323792,0.16945557296276093,0.19965213537216187,0.3521261215209961,0.4021404981613159,0.20631662011146545,0.3537426292896271,0.9249439835548401,1.0,0.6637014150619507,0.8733648657798767
0.19496434926986694,0.6722057461738586,0.6732218861579895,0.8646472096443176,0.3598814010620117,0.6842078566551208,0.0,0.4292905926704407,0.6637014150619507,1.0,0.9285438656806946
0.3632396459579468,0.394569456577301,0.4437757730484009,0.6523035168647766,0.1926971822977066,0.4542536437511444,0.0,0.6577107906341553,0.8733648657798767,0.9285438656806946,1.0
