1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19637612998485565,0.0,0.0,0.0,0.0,0.0,0.0,0.37358081340789795,0.0
0.0,1.0,0.3515973389148712,0.5532907843589783,0.0,0.0,0.0,0.11412984132766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20250976085662842,0.0,0.0,0.0,0.11621315777301788,0.239010751247406,0.79339998960495,0.3455880284309387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059970036149025,0.0,0.0,0.0,0.0,0.16624541580677032,0.0,0.0,0.0,0.0
0.0,0.3515973389148712,1.0,0.1468459516763687,0.0,0.32308855652809143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824275702238083,0.0,0.0,0.0,0.0,0.0,0.3003327250480652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699091374874115,0.0,0.1639307290315628,0.0,0.0,0.9043219685554504,0.0,0.0,0.0,0.0
0.0,0.5532907843589783,0.1468459516763687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202634692192078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10499309003353119,0.0,0.0,0.19951489567756653,0.0,0.0,0.0,0.0,0.0,0.5202389359474182,0.7454436421394348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34418362379074097
0.0,0.0,0.32308855652809143,0.0,0.0,1.0,0.0,0.2049357146024704,0.0,0.0,0.0,0.0,0.0,0.0,0.2137473076581955,0.174666166305542,0.0,0.0,0.0,0.8034835457801819,0.3811626434326172,0.0,0.13442884385585785,0.0,0.13095581531524658,0.5879776477813721,0.0,0.0,0.0,0.0,0.6783616542816162,0.0,0.923679769039154,0.35603490471839905,0.0,0.1488708257675171,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2882439196109772,0.11015079915523529,0.15785576403141022,0.0,0.0,0.16190971434116364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29352182149887085,0.8668095469474792,0.0,0.0,0.0,0.3544686436653137,0.0,0.0,0.0,0.0,0.0,0.44814854860305786,0.18362730741500854,0.0
0.0,0.11412984132766724,0.0,0.0,0.10499309003353119,0.2049357146024704,0.0,1.0,0.352265328168869,0.0,0.0,0.0,0.0,0.0,0.1224048063158989,0.5994889736175537,0.6187368631362915,0.0,0.0,0.0,0.9262187480926514,0.0,0.8222050666809082,0.0,0.0,0.1844611018896103,0.0,0.0,0.0,0.0,0.0,0.0,0.48294660449028015,0.0,0.3169821500778198,0.0,0.0,0.0,0.0,0.8029307126998901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352265328168869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910580039024353,0.0,0.0,0.0,0.3567071557044983,0.5744270086288452,0.0,0.7151646018028259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540888786315918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086021140217781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.545624315738678,0.0,0.0,0.13686200976371765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11659625917673111,0.2220727950334549,0.0,0.7484098076820374,0.20059502124786377,0.18299904465675354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27004435658454895,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19951489567756653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891382694244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10252758115530014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
