1.0,0.3811626434326172,0.8250967860221863,0.5737320184707642,0.0,0.0,0.9262187480926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3509856164455414,0.16216348111629486,0.0,0.0,0.0,0.9729598164558411,0.7174379229545593,0.0,0.0,0.0,0.17942526936531067,0.0,0.0,0.0,0.5744270086288452,0.15487238764762878,0.0,0.0,0.39045706391334534,0.0
0.3811626434326172,1.0,0.174666166305542,0.0,0.0,0.0,0.2049357146024704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879776477813721,0.0,0.0,0.0,0.0,0.13442884385585785,0.923679769039154,0.0,0.0,0.13095581531524658,0.35603490471839905,0.0,0.2137473076581955,0.0,0.0,0.8034835457801819,0.0,0.0,0.0,0.0
0.8250967860221863,0.174666166305542,1.0,0.24620486795902252,0.0,0.0,0.5994889736175537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282501339912415,0.13789546489715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910580039024353,0.6047325730323792,0.0,0.0,0.1376253217458725,0.0
0.5737320184707642,0.0,0.24620486795902252,1.0,0.0,0.0,0.8029307126998901,0.34418362379074097,0.25632762908935547,0.0,0.23940923810005188,0.31026577949523926,0.0,0.0,0.0,0.10724382847547531,0.6948785781860352,0.0,0.0,0.0,0.4360942244529724,0.17432716488838196,0.0,0.0,0.13417847454547882,0.2331283986568451,0.0,0.14739757776260376,0.0,0.1086021140217781,0.0,0.0,0.22595296800136566,0.9509163498878479,0.0
0.0,0.0,0.0,0.0,1.0,0.14717674255371094,0.0,0.0,0.668761134147644,0.0,0.0,0.0,0.36874833703041077,0.0,0.0,0.0,0.23821499943733215,0.0,0.20559538900852203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12439389526844025,0.0,0.0,0.2602343261241913,0.0,0.13592343032360077,0.0
0.0,0.0,0.0,0.0,0.14717674255371094,1.0,0.0,0.0,0.12170622497797012,0.0,0.29352182149887085,0.5029647946357727,0.0,0.0,0.0,0.0,0.0,0.0,0.984118640422821,0.11015079915523529,0.0,0.0,0.0,0.0,0.3976077139377594,0.1530958116054535,0.0,0.2701879143714905,0.0,0.0,0.0,0.0,0.31622013449668884,0.0,0.563615083694458
0.9262187480926514,0.2049357146024704,0.5994889736175537,0.8029307126998901,0.0,0.0,1.0,0.10499309003353119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844611018896103,0.3169821500778198,0.0,0.0,0.0,0.8222050666809082,0.48294660449028015,0.0,0.0,0.0,0.0,0.0,0.1224048063158989,0.0,0.352265328168869,0.0,0.0,0.0,0.6187368631362915,0.0
0.0,0.0,0.0,0.34418362379074097,0.0,0.0,0.10499309003353119,1.0,0.0,0.19951489567756653,0.0,0.0,0.0,0.7454436421394348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202389359474182,0.0
0.0,0.0,0.0,0.25632762908935547,0.668761134147644,0.12170622497797012,0.0,0.0,1.0,0.0,0.0,0.0,0.8747793436050415,0.0,0.27004435658454895,0.0,0.7279869318008423,0.0,0.4460376501083374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114551842212677,0.12069793045520782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19951489567756653,0.0,1.0,0.0,0.10252758115530014,0.0,0.5891382694244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.23940923810005188,0.0,0.29352182149887085,0.0,0.0,0.0,0.0,1.0,0.1297319382429123,0.5806857347488403,0.0,0.20059502124786377,0.0,0.0,0.5876791477203369,0.38226422667503357,0.8668095469474792,0.0,0.0,0.34929242730140686,0.19881007075309753,0.11526615172624588,0.0,0.0,0.0,0.4259660542011261,0.0,0.0,0.6636685132980347,0.198184996843338,0.38934433460235596,0.0
0.0,0.0,0.0,0.31026577949523926,0.0,0.5029647946357727,0.0,0.0,0.0,0.10252758115530014,0.1297319382429123,1.0,0.759293794631958,0.5428649187088013,0.18299904465675354,0.0,0.0,0.0,0.6105074882507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464984595775604,0.0,0.0,0.573169469833374,0.0,0.47941142320632935,0.0
